,currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,instanceName,productId,skuId,availabilityId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,effectiveEndDate
1853,USD,0.0,0.332,0.332,southcentralus,US South Central,2018-09-01T00:00:00Z,759ba509-bc2c-4ad8-84d6-bc8353a839ad,D12 v2/DS12 v2 - Expired,DZH318Z0BPSP,DZH318Z0BPSP/006G,,Virtual Machines Dv2 promo Series,D12 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D12_v2_Promo,
1854,USD,0.0,0.332,0.332,southcentralus,US South Central,2018-09-01T00:00:00Z,759ba509-bc2c-4ad8-84d6-bc8353a839ad,DS12 v2 - Expired,DZH318Z0BPSQ,DZH318Z0BPSQ/0010,,Virtual Machines DSv2 promo Series,DS12 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS12_v2_Promo,
1859,USD,0.0,32.63,32.63,southcentralus,US South Central,2021-03-01T00:00:00Z,75c0ab01-2d51-5780-aa86-ac436bd8e1cc,ND96asr v4,DZH318Z0DS6T,DZH318Z0DS6T/0001,,Virtual Machines NDasr A100 v4 Series,ND96asr v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_ND96asr_v4,
1862,USD,0.0,0.936,0.936,southcentralus,US South Central,2018-06-01T00:00:00Z,75f1a53d-f12c-4736-9929-0085905ea0a7,DS4 v2,DZH318Z0BQPW,DZH318Z0BQPW/00HL,,Virtual Machines DSv2 Series Windows,DS4 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS4_v2,
1863,USD,0.0,0.936,0.936,southcentralus,US South Central,2018-06-01T00:00:00Z,75f1a53d-f12c-4736-9929-0085905ea0a7,D4 v2/DS4 v2,DZH318Z0BPVM,DZH318Z0BPVM/005C,,Virtual Machines Dv2 Series Windows,D4 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4_v2,
1866,USD,0.0,4.467,4.467,southcentralus,US South Central,2022-06-01T00:00:00Z,76292bd8-8e84-54e1-98e4-045f1b8f3e93,L32as v3,DZH318Z08NR8,DZH318Z08NR8/0010,,Lasv3 Series Windows,Standard_L32as_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_L32as_v3,
1874,USD,0.0,16.166,16.166,southcentralus,US South Central,2022-09-01T00:00:00Z,76866d8a-7ec5-59c6-952b-c61f0f054a1f,E112ibs v5,DZH318Z09LR4,DZH318Z09LR4/00L4,,Virtual Machines Ebsv5 Series Windows,Standard_E112ibs_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E112ibs_v5,
1876,USD,0.0,7.983,7.983,southcentralus,US South Central,2021-12-01T00:00:00Z,7687846b-0432-579f-8d4d-3c495670e18a,Easv4 Type2,DZH318Z0CXSZ,DZH318Z0CXSZ/00CF,,Easv4 Series Dedicated Host,Easv4 Type2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Easv4_Type2,
1878,USD,0.0,0.922,0.922,southcentralus,US South Central,2020-08-01T00:00:00Z,7703851d-d4e8-5510-8537-a8cc849b6c2b,D16 v4,DZH318Z0D1L4,DZH318Z0D1L4/003D,,Virtual Machines Dv4 Series,D16 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D16_v4,
1879,USD,0.0,0.102,0.102,southcentralus,US South Central,2018-03-01T00:00:00Z,772f6763-6f33-45ae-ab67-307c51e36f65,F2s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/00DC,,Virtual Machines FSv2 Series,F2s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F2s_v2,
1882,USD,0.0,5.837,5.837,southcentralus,US South Central,2021-11-01T00:00:00Z,7740bb0f-2e5c-5e94-b92a-f3c96df2efc3,E48 v5,DZH318Z08M9H,DZH318Z08M9H/0032,,Virtual Machines Ev5 Series Windows,Standard_E48_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48_v5,
1888,USD,0.0,7.054,7.054,southcentralus,US South Central,2022-08-01T00:00:00Z,779f89b3-70f1-57f2-959d-10749a23f712,Ebdsv5-Type1,DZH318Z0JH5G,DZH318Z0JH5G/003C,,Ebdsv5 Series Dedicated Host,Ebdsv5-Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Ebdsv5-Type1,
1895,USD,0.0,1.843,1.843,southcentralus,US South Central,2020-01-01T00:00:00Z,7850232a-eea1-5d6d-aee4-1a4809ddb40f,D32a v4/D32as v4,DZH318Z0CM2B,DZH318Z0CM2B/00FN,,Virtual Machines Dav4 Series,D32a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32a_v4,
1896,USD,0.0,1.843,1.843,southcentralus,US South Central,2020-01-01T00:00:00Z,7850232a-eea1-5d6d-aee4-1a4809ddb40f,D32as v4,DZH318Z0CM2C,DZH318Z0CM2C/00GZ,,Virtual Machines Dasv4 Series,D32as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D32as_v4,
1904,USD,0.0,0.776,0.776,southcentralus,US South Central,2019-01-01T00:00:00Z,78d7539a-2870-4385-ae07-cb19d3ca43a2,F8s v2,DZH318Z0BPWJ,DZH318Z0BPWJ/0096,,Virtual Machines FSv2 Series Windows,F8s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F8s_v2,
1905,USD,0.0,4.678,4.678,southcentralus,US South Central,2022-04-01T00:00:00Z,78d924a1-5862-582a-a5d3-4df44da646a9,E32bds v5,DZH318Z09LQN,DZH318Z09LQN/001P,,Virtual Machines Ebdsv5 Series Windows,Standard_E32bds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32bds_v5,
1909,USD,0.0,0.103,0.103,southcentralus,US South Central,2016-06-01T00:00:00Z,7908e336-4148-4888-acde-854d853e1b81,F1s,DZH318Z0BQPS,DZH318Z0BQPS/004N,,Virtual Machines FS Series Windows,F1s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_F1s,
1910,USD,0.0,0.103,0.103,southcentralus,US South Central,2016-06-01T00:00:00Z,7908e336-4148-4888-acde-854d853e1b81,F1/F1s,DZH318Z0BPVT,DZH318Z0BPVT/0037,,Virtual Machines F Series Windows,F1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F1,
1913,USD,0.0,6.336,6.336,southcentralus,US South Central,2021-12-01T00:00:00Z,792a637f-f19a-5629-bfb6-81c162d5cd21,Dsv4 Type2,DZH318Z0DB0X,DZH318Z0DB0X/00CK,,DSv4 Series Dedicated Host,Dsv4 Type2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Dsv4_Type2,
1926,USD,0.0,0.205,0.205,southcentralus,US South Central,2016-06-01T00:00:00Z,7a40bdff-6f45-4172-b974-6b0ff58329df,F2s,DZH318Z0BQPS,DZH318Z0BQPS/005W,,Virtual Machines FS Series Windows,F2s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_F2s,
1927,USD,0.0,0.205,0.205,southcentralus,US South Central,2016-06-01T00:00:00Z,7a40bdff-6f45-4172-b974-6b0ff58329df,F2/F2s,DZH318Z0BPVT,DZH318Z0BPVT/008C,,Virtual Machines F Series Windows,F2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F2,
1928,USD,0.0,5.222,5.222,southcentralus,US South Central,2020-11-01T00:00:00Z,7a46fe84-882e-540f-a89a-0bb51b283e20,NC64asT4 v3,DZH318Z0DF49,DZH318Z0DF49/002C,,Virtual Machines NCasT4 v3 Series,NC64asT4 v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NC64as_T4_v3,
1929,USD,0.0,3.484,3.484,southcentralus,US South Central,2021-06-01T00:00:00Z,7a50504a-d362-5319-8e63-b305f1528409,HC44-16rs,DZH318Z0BXNX,DZH318Z0BXNX/00JL,,Virtual Machines HCS Series,HC44-16rs,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HC44-16rs,
1934,USD,0.0,0.147,0.147,southcentralus,US South Central,2020-06-01T00:00:00Z,7ac1e368-dc25-5c49-b52d-9a2425b5e7d6,D2d v4,DZH318Z0D1L2,DZH318Z0D1L2/00FX,,Virtual Machines Ddv4 Series,D2d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2d_v4,
1942,USD,0.0,12.998,12.998,southcentralus,US South Central,2022-09-01T00:00:00Z,7afa8f4f-72c3-5476-8eab-73225b6789f6,E96bs v5,DZH318Z09LR4,DZH318Z09LR4/0011,,Virtual Machines Ebsv5 Series Windows,Standard_E96bs_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96bs_v5,
1946,USD,0.0,5.707,5.707,southcentralus,US South Central,2019-06-01T00:00:00Z,7b395102-1630-4540-ad17-7b1095a44bc5,E48s v3,DZH318Z0BPVN,DZH318Z0BPVN/00TP,,Virtual Machines ESv3 Series Windows,E48s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E48s_v3,
1947,USD,0.0,5.707,5.707,southcentralus,US South Central,2019-06-01T00:00:00Z,7b395102-1630-4540-ad17-7b1095a44bc5,E48 v3/E48s v3,DZH318Z0BPWH,DZH318Z0BPWH/00TM,,Virtual Machines Ev3 Series Windows,E48 v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48_v3,
1951,USD,0.0,0.346,0.346,southcentralus,US South Central,2021-11-01T00:00:00Z,7bbdf3e5-1f7a-52fd-aa36-6bbbd633100d,E4d v5,DZH318Z08M9R,DZH318Z08M9R/00RN,,Virtual Machines Edv5 Series,Standard_E4d_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4d_v5,
1952,USD,0.0,0.629,0.629,southcentralus,US South Central,2021-11-01T00:00:00Z,7bdbe17b-50f7-50d2-8f29-073c81209d7b,E8ads v5,DZH318Z093X0,DZH318Z093X0/00BJ,,Virtual Machines Eadsv5 Series,E8ads v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8ads_v5,
1958,USD,0.0,1.944,1.944,southcentralus,US South Central,2015-10-01T00:00:00Z,7c8450b5-5d9f-4f4c-a9eb-5faf8aa4bd85,DS14,DZH318Z0BPW4,DZH318Z0BPW4/0005,,Virtual Machines DS Series Windows,DS14,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS14,
1959,USD,0.0,1.944,1.944,southcentralus,US South Central,2015-10-01T00:00:00Z,7c8450b5-5d9f-4f4c-a9eb-5faf8aa4bd85,D14/DS14,DZH318Z0BPVW,DZH318Z0BPVW/000L,,Virtual Machines D Series Windows,D14,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D14,
1966,USD,0.0,0.374,0.374,southcentralus,US South Central,2020-06-01T00:00:00Z,7ce328d0-d882-598b-90da-d8c197b08a35,E4d v4,DZH318Z0D1L5,DZH318Z0D1L5/00B3,,Virtual Machines Edv4 Series,E4d v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4d_v4,
1967,USD,0.0,0.737,0.737,southcentralus,US South Central,2022-09-01T00:00:00Z,7ce370fa-9015-54f7-a2f1-20db85031cb0,D16plds v5,DZH318Z092QL,DZH318Z092QL/00CV,,Virtual Machines Dpldsv5 Series,Standard_D16plds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D16plds_v5,
1968,USD,0.0,15.1,15.1,southcentralus,US South Central,2021-01-01T00:00:00Z,7d1185eb-12a8-560e-b5a5-f4f6db5d3feb,M64ms_v2,DZH318Z0BX63,DZH318Z0BX63/0262,,Virtual Machines MSv2 Series Windows,M64ms_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M64ms_v2,
1969,USD,0.0,10.947,10.947,southcentralus,US South Central,2019-01-01T00:00:00Z,7d2a79c8-83cf-4958-b9b1-d939c2f5eb64,M64s,DZH318Z0BPW5,DZH318Z0BPW5/00L9,,Virtual Machines MS Series Windows,M64s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M64s,
1970,USD,0.0,0.414,0.414,southcentralus,US South Central,2023-02-01T00:00:00Z,7d998bb8-043f-58ed-a34a-d3669b146e2f,D4lds v5,DZH318Z08M99,DZH318Z08M99/00D1,,Virtual Machines Dldsv5 Series Windows,D4lds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4lds_v5,
1974,USD,0.0,7.249,7.249,southcentralus,US South Central,2021-01-01T00:00:00Z,7de3d566-bdf6-534d-b272-7aa103d05d18,M32ms_v2,DZH318Z0BX5L,DZH318Z0BX5L/03QR,,Virtual Machines MSv2 Series,M32ms_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M32ms_v2,
1979,USD,0.0,0.461,0.461,southcentralus,US South Central,2022-06-01T00:00:00Z,7e0934e5-a443-568a-8e86-a0f71dce4c1a,DC4s_v3,DZH318Z08NR0,DZH318Z08NR0/00BQ,,DCsv3 Series Linux,standard_DC4s_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC4s_v3,
1983,USD,0.0,0.414,0.414,southcentralus,US South Central,2020-06-01T00:00:00Z,7ea66ab4-f79f-5bd6-b71e-e78af5c2bb48,D4as v4,DZH318Z0CM93,DZH318Z0CM93/007D,,Virtual Machines Dasv4 Series Windows,D4as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D4as_v4,
1984,USD,0.0,0.414,0.414,southcentralus,US South Central,2020-06-01T00:00:00Z,7ea66ab4-f79f-5bd6-b71e-e78af5c2bb48,D4a v4/D4as v4,DZH318Z0CM94,DZH318Z0CM94/007N,,Virtual Machines Dav4 Series Windows,D4a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4a_v4,
1995,USD,0.0,0.647,0.647,southcentralus,US South Central,2019-06-01T00:00:00Z,7ef4a341-8447-4656-a2be-9840163fc804,B12ms,DZH318Z0BQNH,DZH318Z0BQNH/00QT,,Virtual Machines BS Series Windows,B12ms,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B12ms,
1996,USD,0.0,3.484,3.484,southcentralus,US South Central,2019-10-01T00:00:00Z,7efbc130-5d0b-4b27-b7d6-bb8d715497ea,HC44rs,DZH318Z0BXNX,DZH318Z0BXNX/000D,,Virtual Machines HCS Series,HC44rs,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HC44rs,
1999,USD,0.0,59.496,59.496,southcentralus,US South Central,2020-11-01T00:00:00Z,7f1bcfc6-d73a-4b71-b989-cff4d6036b16,M416-208s_v2,DZH318Z0BX5L,DZH318Z0BX5L/02CH,,Virtual Machines MSv2 Series,M416-208s_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M416-208s_v2,
2000,USD,0.0,59.496,59.496,southcentralus,US South Central,2019-04-01T00:00:00Z,7f1bcfc6-d73a-4b71-b989-cff4d6036b16,M416s v2,DZH318Z0BX5L,DZH318Z0BX5L/0006,,Virtual Machines MSv2 Series,M416s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M416s_v2,
2001,USD,0.0,59.496,59.496,southcentralus,US South Central,2020-11-01T00:00:00Z,7f1bcfc6-d73a-4b71-b989-cff4d6036b16,M416-104s_v2,DZH318Z0BX5L,DZH318Z0BX5L/01S0,,Virtual Machines MSv2 Series,M416-104s_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M416-104s_v2,
2002,USD,0.0,1.946,1.946,southcentralus,US South Central,2021-11-01T00:00:00Z,7f1d0c3f-3897-51f1-b087-6db55f7954cf,E16 v5,DZH318Z08M9H,DZH318Z08M9H/003B,,Virtual Machines Ev5 Series Windows,Standard_E16_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16_v5,
2004,USD,0.0,4.838,4.838,southcentralus,US South Central,2020-08-01T00:00:00Z,7f2d444c-c14a-5f51-ab4d-95991c453ed2,E64-16s v4,DZH318Z0CSHL,DZH318Z0CSHL/00WD,,Virtual Machines Esv4 Series,E64-16s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64-16s_v4,
2012,USD,0.0,6.701,6.701,southcentralus,US South Central,2020-04-01T00:00:00Z,7f5d044e-5135-574f-8ea7-63c7387a25c0,L48s v2,DZH318Z0BP44,DZH318Z0BP44/0045,,Virtual Machines LSv2 Series Windows,L48s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_L48s_v2,
2014,USD,0.0,2.432,2.432,southcentralus,US South Central,2020-08-01T00:00:00Z,7f933d98-8947-5566-8a77-bcd15425a893,E20s v4,DZH318Z0CSHC,DZH318Z0CSHC/00ZG,,Virtual Machines Esv4 Series Windows,E20s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E20s_v4,
2023,USD,0.0,0.461,0.461,southcentralus,US South Central,2022-01-01T00:00:00Z,80c6a0ca-4702-599a-b8ba-09fee5974912,DC4s v2,DZH318Z0CF0K,DZH318Z0CF0K/001J,,Virtual Machines DCSv2 Series,DC4s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC4s_v2,
2031,USD,0.0,17.609,17.609,southcentralus,US South Central,2021-03-01T00:00:00Z,8136b063-c6c2-5546-9d8d-2083ebb6e9c4,Mdsv2MedMem Type1,DZH318Z08VHS,DZH318Z08VHS/000P,,MdSv2 Series Dedicated Host,Mdsv2MedMem Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Mdsv2MedMem_Type1,
2033,USD,0.0,0.414,0.414,southcentralus,US South Central,2020-08-01T00:00:00Z,81429331-58f7-571b-b7aa-26c3f20ed579,D4s v4,DZH318Z0CP07,DZH318Z0CP07/00F5,,Virtual Machines Dsv4 Series Windows,D4s v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4s_v4,
2040,USD,0.0,0.455,0.455,southcentralus,US South Central,2021-11-01T00:00:00Z,81e8f0c8-f3fb-580d-b279-07c0b1a5a2d8,E4as v5,DZH318Z093XK,DZH318Z093XK/00DL,,Virtual Machines Easv5 Series Windows,E4as v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E4as_v5,
2050,USD,0.0,16.006,16.006,southcentralus,US South Central,2019-01-01T00:00:00Z,826f6da3-19ee-47c4-bdc9-06183b707575,M128s,DZH318Z0BQ4W,DZH318Z0BQ4W/02DQ,,Virtual Machines MS Series,M128s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M128s,
2051,USD,0.0,16.006,16.006,southcentralus,US South Central,2019-01-01T00:00:00Z,826f6da3-19ee-47c4-bdc9-06183b707575,M128,DZH318Z0BQ4W,DZH318Z0BQ4W/054C,,Virtual Machines MS Series,M128,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M128,
2054,USD,0.0,1.498,1.498,southcentralus,US South Central,2020-06-01T00:00:00Z,8296e18d-5251-55dd-bdb9-1e39f7f5415b,E16ds v4,DZH318Z0CSHK,DZH318Z0CSHK/0100,,Virtual Machines Edsv4 Series,E16ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16ds_v4,
2060,USD,0.0,7.824,7.824,southcentralus,US South Central,2022-04-01T00:00:00Z,835309fa-3faf-564b-89df-6bca44b95146,NV72ads A10 v5,DZH318Z09JCN,DZH318Z09JCN/00HR,,Virtual Machines NVadsA10v5 Series,Standard_NV72ads_A10_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV72ads_A10_v5,
2064,USD,0.0,1.651,1.651,southcentralus,US South Central,2021-11-01T00:00:00Z,83db4f26-a38a-5164-aa48-aa420ce33073,D32as v5,DZH318Z08W0T,DZH318Z08W0T/0043,,Virtual Machines Dasv5 Series,Standard_D32as_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32as_v5,
2065,USD,0.0,5.424,5.424,southcentralus,US South Central,2022-04-01T00:00:00Z,83e2e1c7-3fa7-5091-930f-bd1040a3da4a,NV36adms A10 v5,DZH318Z09JCN,DZH318Z09JCN/00HS,,Virtual Machines NVadsA10v5 Series,Standard_NV36adms_A10_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NV36adms_A10_v5,
2066,USD,0.0,1.175,1.175,southcentralus,US South Central,2020-06-01T00:00:00Z,83ea1209-da76-51fe-82e2-4111331ef85b,D16ds v4,DZH318Z0CSHM,DZH318Z0CSHM/00D9,,Virtual Machines Ddsv4 Series,D16ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D16ds_v4,
2069,USD,0.0,11.168,11.168,southcentralus,US South Central,2020-10-01T00:00:00Z,84296ec6-94d3-561f-84ca-65b03c7dd01b,E80ids v4,DZH318Z0CSHB,DZH318Z0CSHB/0244,,Virtual Machines Edsv4 Series Windows,E80ids v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E80ids_v4,
2072,USD,0.0,0.151,0.151,southcentralus,US South Central,2020-08-01T00:00:00Z,84572c2c-8cb4-5fa8-982d-5637be15721f,E2 v4,DZH318Z0D1L7,DZH318Z0D1L7/0067,,Virtual Machines Ev4 Series,E2 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E2_v4,
2073,USD,0.0,0.043,0.043,southcentralus,US South Central,2016-11-01T00:00:00Z,8481cae4-6889-4bd7-8124-11a462a15a9a,A1 v2,DZH318Z0BPRJ,DZH318Z0BPRJ/00H5,,Virtual Machines Av2 Series,A1 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_A1_v2,
2077,USD,0.0,0.829,0.829,southcentralus,US South Central,2020-08-01T00:00:00Z,8499af30-3bb7-58a6-8998-2ebb0d522ed1,D8 v4,DZH318Z0D1MV,DZH318Z0D1MV/006Q,,Virtual Machines Dv4 Series Windows,D8 v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D8_v4,
2083,USD,0.0,0.06,0.06,southcentralus,US South Central,2014-03-29T00:00:00Z,8520df01-1358-4b00-91ec-2b491d44bc5b,A1,DZH318Z0BPRT,DZH318Z0BPRT/0059,,Virtual Machines A Series,A1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_A1,
2085,USD,0.0,5.07,5.07,southcentralus,US South Central,2019-06-01T00:00:00Z,855fe4de-4780-476a-8229-089ce26e252b,D48 v3/D48s v3,DZH318Z0BPVL,DZH318Z0BPVL/00NW,,Virtual Machines Dv3 Series Windows,D48 v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48_v3,
2086,USD,0.0,5.07,5.07,southcentralus,US South Central,2019-06-01T00:00:00Z,855fe4de-4780-476a-8229-089ce26e252b,D48s v3,DZH318Z0BPWD,DZH318Z0BPWD/00NQ,,Virtual Machines DSv3 Series Windows,D48s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D48s_v3,
2093,USD,0.0,0.694,0.694,southcentralus,US South Central,2022-07-01T00:00:00Z,862206ec-d0a1-5468-8016-74f65192b514,D8pls v5,DZH318Z092S1,DZH318Z092S1/00CM,,Virtual Machines Dplsv5 Series Windows,Standard_D8pls_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D8pls_v5,
2097,USD,0.0,1.632,1.632,southcentralus,US South Central,2023-02-01T00:00:00Z,869776d5-f194-5fb5-b321-7574ba8b8533,D32ls v5,DZH318Z08M9L,DZH318Z08M9L/0076,,Virtual Machines Dlsv5 Series,D32ls v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32ls_v5,
2098,USD,0.0,4.339,4.339,southcentralus,US South Central,2021-11-01T00:00:00Z,86bec8e7-563f-5e69-b6fa-bd8b80137f25,D64ds v5,DZH318Z08MC6,DZH318Z08MC6/008V,,Virtual Machines Ddsv5 Series,Standard_D64ds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D64ds_v5,
2099,USD,0.0,9.946,9.946,southcentralus,US South Central,2020-08-01T00:00:00Z,86c5b862-2696-5f91-a8c5-2d56b9ef9c43,D96as v4,DZH318Z0CM93,DZH318Z0CM93/00G4,,Virtual Machines Dasv4 Series Windows,D96as v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_D96as_v4,
2100,USD,0.0,9.946,9.946,southcentralus,US South Central,2020-08-01T00:00:00Z,86c5b862-2696-5f91-a8c5-2d56b9ef9c43,D96a v4/D96as v4,DZH318Z0CM94,DZH318Z0CM94/00G4,,Virtual Machines Dav4 Series Windows,D96a v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96a_v4,
2104,USD,0.0,2.995,2.995,southcentralus,US South Central,2020-06-01T00:00:00Z,8727ffc2-b45c-5a28-abc6-29aae2972dda,E32-8ds v4,DZH318Z0CSHK,DZH318Z0CSHK/00Z6,,Virtual Machines Edsv4 Series,E32-8ds v4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32-8ds_v4,
2108,USD,0.0,11.168,11.168,southcentralus,US South Central,2022-06-01T00:00:00Z,87859644-194d-5827-b2b4-bc4d7663f2d7,L80as v3,DZH318Z08NR8,DZH318Z08NR8/0011,,Lasv3 Series Windows,Standard_L80as_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_L80as_v3,
2110,USD,0.0,11.966,11.966,southcentralus,US South Central,2019-04-01T00:00:00Z,879fb2d6-0772-4051-8b56-7e8a9d769a4c,ND24s,DZH318Z0BPX4,DZH318Z0BPX4/000F,,Virtual Machines NDS Series Windows,ND24s,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_ND24s,
2113,USD,0.0,4.742,4.742,southcentralus,US South Central,2016-06-08T00:00:00Z,87b3ed97-63d0-4fda-8f6e-02dddfada17e,H16mr,DZH318Z0BPW8,DZH318Z0BPW8/002P,,Virtual Machines H Series Windows,H16mr,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_H16mr,
2114,USD,0.0,1.632,1.632,southcentralus,US South Central,2018-03-01T00:00:00Z,87ce5dae-1d0d-4664-b112-4d578ff00ae3,F32s v2,DZH318Z0BQ4X,DZH318Z0BQ4X/00T6,,Virtual Machines FSv2 Series,F32s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F32s_v2,
